reference,comparison,variable,variable_type,reference_mean,comparison_mean,mean_delta,reference_missing_rate,comparison_missing_rate,missing_rate_delta,standardized_mean_difference,wasserstein_distance,wasserstein_over_clean_sd,ks_statistic,prevalence_delta,bernoulli_js_divergence,absolute_effect
other_hospitals,1,metformin,binary,0.30653507090839405,0.2878787878787879,-0.018656283029606147,0.0,0.0,0.0,-0.040829343798233754,0.018656283029606202,0.040464370245013655,0.018656283029606202,-0.018656283029606147,0.00020831846767358636,0.018656283029606147
other_hospitals,1,macrolide,binary,0.14258336527405135,0.12457912457912458,-0.018004240694926774,0.0,0.0,0.0,-0.05294076862361587,0.018004240694926787,0.05149255332408556,0.018004240694926787,-0.018004240694926774,0.00035032617168045607,0.018004240694926774
other_hospitals,1,qt_prolonging_drug,binary,0.14124185511690301,0.12373737373737374,-0.01750448137952927,0.0,0.0,0.0,-0.05164945692463717,0.017504481379529313,0.050261113626706454,0.017504481379529313,-0.01750448137952927,0.00033344743320497337,0.01750448137952927
other_hospitals,1,creatinine_tested,binary,0.4950172479877348,0.4775533108866442,-0.017463937101090565,0.0,0.0,0.0,-0.0349463545856878,0.01746393710109051,0.03492960869715406,0.01746393710109051,-0.017463937101090565,0.00015261715643734904,0.017463937101090565
other_hospitals,1,snri,binary,0.12054426983518589,0.10325476992143659,-0.0172894999137493,0.0,0.0,0.0,-0.05486566187833311,0.017289499913749284,0.0531009333861765,0.017289499913749284,-0.0172894999137493,0.00037633076344795787,0.0172894999137493
other_hospitals,2,active_drug_count,count,5.827113480578827,6.698512585812357,0.8713991052335297,0.0,0.0,0.0,0.38273943381482967,0.8719703162007804,0.3888331276744383,0.15489228468701477,,,0.38273943381482967
other_hospitals,2,bleeding_risk_load,count,1.2592345773038842,1.4642448512585813,0.20501027395469706,0.0,0.0,0.0,0.2026827324089702,0.20501027395469698,0.2105651313281841,0.0788508594742593,,,0.2026827324089702
other_hospitals,2,ddi_qt_multidrug_load,count,0.7086824067022087,0.8604118993135011,0.15172949261129243,0.0,0.0,0.0,0.18879230929339447,0.15211029992279296,0.19615319463298433,0.08100716998297258,,,0.18879230929339447
other_hospitals,2,qt_drug_load_v3,count,0.8016945925361767,0.9616704805491991,0.15997588801302243,0.0,0.0,0.0,0.18566107047892436,0.15997588801302243,0.19395568438906394,0.07182662026104036,,,0.18566107047892436
other_hospitals,2,nephrotoxin_load,count,1.080921553693831,1.234553775743707,0.15363222204987603,0.0,0.0,0.0,0.1791926884023599,0.1536322220498761,0.18081436719034832,0.07222768791577272,,,0.1791926884023599
other_hospitals,2,hepatic_drug_load,count,0.9084158415841584,1.0394736842105263,0.13105784262636788,0.0,0.0,0.0,0.14828253117494647,0.13105784262636783,0.1531722658725947,0.05392824091421633,,,0.14828253117494647
other_hospitals,2,serotonergic_load,count,0.6254760091393755,0.7325514874141876,0.10707547827481212,0.0,0.0,0.0,0.14465391270358283,0.10707547827481223,0.14963453642000119,0.0567304860216703,,,0.14465391270358283
other_hospitals,2,cns_depressant_load,count,0.589965727341965,0.6916475972540046,0.10168186991203965,0.0,0.0,0.0,0.1388096194163423,0.10168186991203954,0.14273065437546004,0.06393183984830442,,,0.1388096194163423
other_hospitals,2,cyp_inhibitor_load,count,0.21268088347296268,0.24914187643020594,0.036460992957243255,0.0,0.0,0.0,0.08047492662091252,0.036460992957243143,0.08396103076161951,0.029579883265566376,,,0.08047492662091252
other_hospitals,2,cumulative_adr_burden,continuous,1.8593050266565117,1.983678489702517,0.12437346304600538,0.0,0.0,0.0,0.07935882434991526,0.12438869533846533,0.08032433322546423,0.06320529958294191,,,0.07935882434991526
other_hospitals,2,age,continuous,66.22669459253618,65.58715675057209,-0.6395378419640849,0.0,0.0,0.0,-0.05346402442057771,0.644922474776962,0.05434812455436563,0.029863092364508403,,,0.05346402442057771
other_hospitals,2,diuretic,binary,0.4424980959634425,0.4945652173913043,0.05206712142786185,0.0,0.0,0.0,0.10448338337382607,0.05206712142786185,0.10482978314269412,0.05206712142786185,0.05206712142786185,0.0013615109204515915,0.05206712142786185
other_hospitals,2,creatinine_tested,binary,0.4776275704493526,0.5294622425629291,0.05183467211357645,0.0,0.0,0.0,0.10381151275348341,0.0518346721135764,0.10377327864099384,0.0518346721135764,0.05183467211357645,0.001344086566223212,0.05183467211357645
other_hospitals,2,electrolytes_tested,binary,0.4168888042650419,0.46710526315789475,0.05021645889285287,0.0,0.0,0.0,0.1012450762717639,0.050216458892852756,0.10184982293957004,0.050216458892852756,0.05021645889285287,0.0012786203367998704,0.05021645889285287
other_hospitals,2,beta_blocker,binary,0.3212109672505712,0.3675629290617849,0.046351961811213704,0.0,0.0,0.0,0.09766482508106811,0.046351961811213704,0.09926714446646276,0.046351961811213704,0.046351961811213704,0.0011901408936156183,0.046351961811213704
other_hospitals,2,ddi_serotonergic_high_load,binary,0.11395658796648896,0.16018306636155608,0.04622647839506712,0.0,0.0,0.0,0.1347147102386563,0.046226478395067105,0.14547675006262153,0.046226478395067105,0.04622647839506712,0.002267639560218398,0.04622647839506712
other_hospitals,2,antiplatelet,binary,0.3047410510281797,0.3498283752860412,0.045087324257861494,0.0,0.0,0.0,0.09620059846281595,0.04508732425786144,0.09795253686119154,0.04508732425786144,0.045087324257861494,0.0011548349685374156,0.045087324257861494
other_hospitals,2,acei_arb,binary,0.5386519421172886,0.5823798627002288,0.04372792058294017,0.0,0.0,0.0,0.08818913238058607,0.04372792058294017,0.08771833147950862,0.04372792058294017,0.04372792058294017,0.0009706116038926422,0.04372792058294017
other_hospitals,2,metformin,binary,0.29122239146991624,0.33352402745995424,0.042301635990038,0.0,0.0,0.0,0.09136852305902002,0.042301635990038,0.09310859801971427,0.042301635990038,0.042301635990038,0.0010419519883357615,0.042301635990038
other_hospitals,2,ssri,binary,0.26132901751713633,0.30348970251716245,0.04216068500002612,0.0,0.0,0.0,0.09375758585131408,0.04216068500002612,0.09595957617653107,0.04216068500002612,0.04216068500002612,0.0010971779430313591,0.04216068500002612
other_hospitals,3,active_drug_count,count,6.293923381770146,5.268371546149324,-1.0255518356208215,0.0,0.0,0.0,-0.46353415203292947,1.0255518356208215,0.44946586643739705,0.18486444759745807,,,0.46353415203292947
other_hospitals,3,bleeding_risk_load,count,1.3694093225136819,1.1266901822457378,-0.24271914026794406,0.0,0.0,0.0,-0.24979092042886183,0.24271914026794403,0.2404745986648416,0.09674354272915853,,,0.24979092042886183
other_hospitals,3,hepatic_drug_load,count,0.9839592375919984,0.8077601410934744,-0.17619909649852405,0.0,0.0,0.0,-0.20718504823095873,0.1761990964985239,0.19908717523567124,0.07907967727430515,,,0.20718504823095873
other_hospitals,3,qt_drug_load_v3,count,0.8812983581807888,0.7181069958847737,-0.16319136229601516,0.0,0.0,0.0,-0.19839327423871916,0.1631913622960151,0.189198318779597,0.07656231434302768,,,0.19839327423871916
other_hospitals,3,serotonergic_load,count,0.6850349122475938,0.5499706055261611,-0.13506430672143277,0.0,0.0,0.0,-0.18951471797657185,0.13506430672143283,0.1823751213998557,0.08500982792777884,,,0.18951471797657185
other_hospitals,3,ddi_qt_multidrug_load,count,0.7818456312511795,0.63668430335097,-0.1451613279002094,0.0,0.0,0.0,-0.18795254102827513,0.14516132790020936,0.1800383531760812,0.07768877892171594,,,0.18795254102827513
other_hospitals,3,nephrotoxin_load,count,1.1564446121909795,1.0035273368606703,-0.1529172753303092,0.0,0.0,0.0,-0.17979755796593536,0.1529390202515111,0.1785627311861744,0.07270530894485097,,,0.17979755796593536
other_hospitals,3,cns_depressant_load,count,0.6442725042460842,0.5252792475014697,-0.11899325674461447,0.0,0.0,0.0,-0.1676673891716293,0.11943592121193763,0.16281663079383868,0.07829841331969617,,,0.1676673891716293
other_hospitals,3,cumulative_adr_burden,continuous,1.924442347612757,1.7841975308641975,-0.1402448167485595,0.0,0.0,0.0,-0.0906291999380986,0.14045981189089954,0.08961863890204706,0.07383759805600404,,,0.0906291999380986
other_hospitals,3,electrolytes_tested,binary,0.4474429137573127,0.3733098177542622,-0.07413309600305051,0.0,0.0,0.0,-0.151136734565658,0.07413309600305051,0.14909213853018982,0.07413309600305051,-0.07413309600305051,0.002842128524471608,0.07413309600305051
other_hospitals,3,creatinine_tested,binary,0.5082090960558596,0.43562610229276894,-0.07258299376309069,0.0,0.0,0.0,-0.14578122707699012,0.07258299376309063,0.14518555673892258,0.07258299376309063,-0.07258299376309069,0.002644843312924531,0.07258299376309069
other_hospitals,3,cyp_inhibitor_load,count,0.22928854500849216,0.1984126984126984,-0.03087584659579376,0.0,0.0,0.0,-0.07085312457909847,0.030875846595793788,0.0684103365424651,0.025907132101172903,,,0.07085312457909847
other_hospitals,3,ecg_performed,binary,0.26986223815814303,0.20164609053497942,-0.06821614762316361,0.0,0.0,0.0,-0.16123064828326963,0.06821614762316364,0.1536787168614897,0.06821614762316364,-0.06821614762316361,0.003237367297888375,0.06821614762316361
other_hospitals,3,lft_tested,binary,0.3487450462351387,0.28336272780717225,-0.06538231842796643,0.0,0.0,0.0,-0.1409759539798458,0.06538231842796649,0.13719262721165368,0.06538231842796649,-0.06538231842796643,0.002475320733094203,0.06538231842796643
other_hospitals,3,beta_blocker,binary,0.3482732591054916,0.284538506760729,-0.06373475234476261,0.0,0.0,0.0,-0.1373652275553273,0.06373475234476256,0.1337776205870667,0.06373475234476256,-0.06373475234476261,0.0023505699581582874,0.06373475234476261
other_hospitals,3,metformin,binary,0.316286091715418,0.2566137566137566,-0.05967233510166137,0.0,0.0,0.0,-0.13227697190823612,0.05967233510166137,0.12832042175903183,0.05967233510166137,-0.05967233510166137,0.002180627843518683,0.05967233510166137
other_hospitals,3,ssri,binary,0.2861860728439328,0.22721928277483833,-0.0589667900690945,0.0,0.0,0.0,-0.13530147687505045,0.058966790069094444,0.13046401235555488,0.058966790069094444,-0.0589667900690945,0.0022817819184758423,0.0589667900690945
other_hospitals,3,statin,binary,0.32779769767880734,0.26954732510288065,-0.05825037257592669,0.0,0.0,0.0,-0.1275327760972572,0.05825037257592658,0.12409256462424863,0.05825037257592658,-0.05825037257592669,0.002027276009862586,0.05825037257592669
other_hospitals,3,diuretic,binary,0.4687676920173618,0.4141681363903586,-0.05459955562700319,0.0,0.0,0.0,-0.11012167301885395,0.05459955562700314,0.10941277480502413,0.05459955562700314,-0.05459955562700319,0.0015120708584289693,0.05459955562700319
other_hospitals,3,acei_arb,binary,0.5624646159652764,0.5094062316284539,-0.05305838433682253,0.0,0.0,0.0,-0.10654275843951018,0.05305838433682264,0.1069546886009436,0.05305838433682264,-0.05305838433682253,0.0014155866311288939,0.05305838433682253
other_hospitals,4,active_drug_count,count,5.962722232842669,6.287167891464104,0.3244456586214346,0.0,0.0,0.0,0.14224957343418873,0.32444565862143515,0.14152503980208328,0.05798951093726479,,,0.14224957343418873
other_hospitals,4,serotonergic_load,count,0.6363983941884916,0.6989824759751272,0.06258408178663555,0.0,0.0,0.0,0.08568561220881138,0.0637393029920445,0.08761589801054818,0.04774656759357049,,,0.08568561220881138
other_hospitals,4,qt_drug_load_v3,count,0.8238386541770216,0.8942905596382137,0.07045190546119207,0.0,0.0,0.0,0.08330604723431724,0.07384138283328323,0.08731495111109752,0.04659377786403818,,,0.08330604723431724
other_hospitals,4,ddi_qt_multidrug_load,count,0.7315044924488625,0.7911249293386093,0.05962043688974683,0.0,0.0,0.0,0.07521527450786365,0.06045902590321511,0.07640494404234624,0.04313659739698078,,,0.07521527450786365
other_hospitals,4,bleeding_risk_load,count,1.293634104377748,1.3600904465799888,0.06645634220224084,0.0,0.0,0.0,0.06697930353137728,0.07315684132480202,0.07312904040878504,0.03187756730082078,,,0.06697930353137728
other_hospitals,4,cumulative_adr_burden,continuous,1.8666660294398774,1.9604352741661955,0.09376924472631809,0.0,0.0,0.0,0.059943858108765354,0.09678951599473459,0.06235636720422188,0.033291497539508524,,,0.059943858108765354
other_hospitals,4,hepatic_drug_load,count,0.9281208181991971,0.9796495195025439,0.05152870130334675,0.0,0.0,0.0,0.058894799328967136,0.05152870130334669,0.059381345159356336,0.026132151902619027,,,0.058894799328967136
other_hospitals,4,cns_depressant_load,count,0.6060026763525138,0.6430186546071227,0.037015978254608894,0.0,0.0,0.0,0.050989237525968366,0.03701597825460884,0.05131446475366281,0.02620758168759335,,,0.050989237525968366
other_hospitals,4,nephrotoxin_load,count,1.1106862932517683,1.1447145279819106,0.03402823473014238,0.0,0.0,0.0,0.03988214339898559,0.034566617522036325,0.040250664068804495,0.022335159173596464,,,0.03988214339898559
other_hospitals,4,creatinine_tested,binary,0.4812655324029822,0.5180893159977389,0.03682378359475669,0.0,0.0,0.0,0.07369756610680253,0.03682378359475663,0.07369931937482078,0.03682378359475663,0.03682378359475669,0.0006781491108400674,0.03682378359475669
other_hospitals,4,metformin,binary,0.2929650162492831,0.32786885245901637,0.03490383620973325,0.0,0.0,0.0,0.07549468022254753,0.03490383620973325,0.07669107561485372,0.03490383620973325,0.03490383620973325,0.0007116995162264553,0.03490383620973325
other_hospitals,4,baseline_sodium,continuous,138.955801949914,139.03962690785752,0.08382495794353417,0.0,0.0,0.0,0.03336889808151392,0.08431845028750318,0.03345058106052239,0.020632855895934554,,,0.03336889808151392
other_hospitals,4,lft_tested,binary,0.3245077423054865,0.35754663651780666,0.03303889421232015,0.0,0.0,0.0,0.06973665303287355,0.0330388942123202,0.0705671835029621,0.0330388942123202,0.03303889421232015,0.0006073402198686906,0.03303889421232015
other_hospitals,4,monitoring_intensity,continuous,0.3919328044350984,0.39839089881288864,0.006458094377790213,0.0,0.0,0.0,0.03240285249640719,0.0064714609031106575,0.03253727461604969,0.018366882477261093,,,0.03240285249640719
other_hospitals,4,electrolytes_tested,binary,0.42133435289619575,0.45336348219332956,0.03202912929713381,0.0,0.0,0.0,0.06460080955053248,0.03202912929713375,0.06486610893972629,0.03202912929713375,0.03202912929713381,0.0005212107280487422,0.03202912929713381
other_hospitals,4,baseline_egfr,continuous,74.89073790862169,74.2552289429056,-0.6355089657160846,0.0,0.0,0.0,-0.0319842783519671,0.6931065227420261,0.03522123740937664,0.018696860770125112,,,0.0319842783519671
other_hospitals,4,ssri,binary,0.2641942267252915,0.29451667608818544,0.03032244936289391,0.0,0.0,0.0,0.06761969877759626,0.030322449362893855,0.06877348345934955,0.030322449362893855,0.03032244936289391,0.0005711143325746234,0.03032244936289391
other_hospitals,4,cyp_inhibitor_load,count,0.21850506595297267,0.23148671565856416,0.012981649705591486,0.0,0.0,0.0,0.029046009588581903,0.012981649705591458,0.02943802516620372,0.011267080982951594,,,0.029046009588581903
other_hospitals,4,statin,binary,0.3063467788185815,0.3352176370830978,0.028870858264516297,0.0,0.0,0.0,0.061881069473806574,0.028870858264516297,0.0626299163829933,0.028870858264516297,0.028870858264516297,0.00047832181888257056,0.028870858264516297
other_hospitals,4,acei_arb,binary,0.5427260562034028,0.5698134539287734,0.02708739772537061,0.0,0.0,0.0,0.05454142438088442,0.0270873977253705,0.05437367921098161,0.0270873977253705,0.02708739772537061,0.00037161793699808706,0.02708739772537061
