reference,comparison,variable,variable_type,reference_mean,comparison_mean,mean_delta,reference_missing_rate,comparison_missing_rate,missing_rate_delta,standardized_mean_difference,wasserstein_distance,wasserstein_over_clean_sd,ks_statistic,prevalence_delta,bernoulli_js_divergence,absolute_effect
other_hospitals,1,diabetes,binary,0.17401303181295516,0.16610549943883277,-0.007907532374122395,0.0,0.0,0.0,-0.02104947850109947,0.007907532374122339,0.02085755963888792,0.007907532374122339,-0.007907532374122395,5.538311091777626e-05,0.007907532374122395
other_hospitals,1,frailty,binary,0.03631659639708701,0.035072951739618406,-0.0012436446574686025,0.0,0.0,0.0,-0.006703307913329469,0.0012436446574685123,0.006647778627485614,0.0012436446574685123,-0.0012436446574686025,5.617003022945417e-06,0.0012436446574686025
other_hospitals,1,heart_failure,binary,0.07608279034112687,0.08080808080808081,0.004725290466953941,0.0,0.0,0.0,0.017575225716851148,0.004725290466953913,0.01782250584015704,0.004725290466953913,0.004725290466953941,3.861347284806003e-05,0.004725290466953941
other_hospitals,1,infection,binary,0.08288616328095055,0.08810325476992144,0.005217091488970885,0.0,0.0,0.0,0.018658839177334526,0.005217091488970871,0.018922382247150697,0.005217091488970871,0.005217091488970885,4.35214291943254e-05,0.005217091488970885
other_hospitals,1,liver_disease,binary,0.05739747029513224,0.05864197530864197,0.001244505013509735,0.0,0.0,0.0,0.005323404400121216,0.0012445050135098112,0.005350396582834991,0.0012445050135098112,0.001244505013509735,3.542368190079107e-06,0.001244505013509735
other_hospitals,1,monitoring_intensity,continuous,0.39340609428899964,0.3940297418630752,0.0006236475740755698,0.0,0.0,0.0,0.003138393042037606,0.0024215880107664946,0.012135689156737364,0.008456009350349458,,,0.003138393042037606
other_hospitals,1,polypharmacy_burden,count,4.9093522422384055,4.904040404040404,-0.005311838198001517,0.0,0.0,0.0,-0.0023637429892067073,0.04682251155995887,0.021047996605940457,0.008963404325612045,,,0.0023637429892067073
other_hospitals,1,sex_female,binary,0.5382330394787275,0.5269360269360269,-0.011297012542700546,0.0,0.0,0.0,-0.022643608071942066,0.011297012542700546,0.022660370495905344,0.011297012542700546,-0.011297012542700546,6.408480121725905e-05,0.011297012542700546
other_hospitals,1,acei_arb,binary,0.5543311613645074,0.5356341189674523,-0.018697042397055164,0.0,0.0,0.0,-0.03755295688100056,0.01869704239705522,0.037616824581832554,0.01869704239705522,-0.018697042397055164,0.00017622663542759317,0.018697042397055164
other_hospitals,1,aminoglycoside,binary,0.07129168263702568,0.05667789001122334,-0.014613792625802334,0.0,0.0,0.0,-0.05974159190240374,0.014613792625802313,0.056794180871591445,0.014613792625802313,-0.014613792625802334,0.0004466463841349068,0.014613792625802334
other_hospitals,1,antibiotic_hepatic_risk,binary,0.2133001149865849,0.2112794612794613,-0.002020653707123621,0.0,0.0,0.0,-0.004941347854013368,0.0020206537071235653,0.004932780650706187,0.0020206537071235653,-0.002020653707123621,3.0521054494654816e-06,0.002020653707123621
other_hospitals,1,anticholinergic,binary,0.157244154848601,0.15151515151515152,-0.005729003333449473,0.0,0.0,0.0,-0.01585659673624373,0.0057290033334495005,0.015737688064829957,0.0057290033334495005,-0.005729003333449473,3.142851647356727e-05,0.005729003333449473
other_hospitals,1,anticoagulant,binary,0.28248371023380603,0.27048260381593714,-0.01200110641786889,0.0,0.0,0.0,-0.02683500703230022,0.01200110641786889,0.026656842118075487,0.01200110641786889,-0.01200110641786889,9.000389600396803e-05,0.01200110641786889
other_hospitals,1,antiplatelet,binary,0.3203334610962054,0.30331088664421996,-0.01702257445198546,0.0,0.0,0.0,-0.03675316339381642,0.017022574451985406,0.036481790458427754,0.017022574451985406,-0.01702257445198546,0.0001688081464381293,0.01702257445198546
other_hospitals,1,benzodiazepine,binary,0.20505940973553086,0.18574635241301907,-0.01931305732251179,0.0,0.0,0.0,-0.048722003785848865,0.019313057322511762,0.047834786681681375,0.019313057322511762,-0.01931305732251179,0.0002966518211185501,0.01931305732251179
other_hospitals,1,beta_blocker,binary,0.3330778075891146,0.3319304152637486,-0.0011473923253659812,0.0,0.0,0.0,-0.0024355074102925707,0.0011473923253660923,0.0024344536334545215,0.0011473923253660923,-0.0011473923253659812,7.414612195434721e-07,0.0011473923253659812
other_hospitals,1,contrast_agent,binary,0.19135684170180145,0.18378226711560045,-0.007574574586201005,0.0,0.0,0.0,-0.019404587638200663,0.007574574586201033,0.019255632600370172,0.007574574586201033,-0.007574574586201005,4.7065452870150015e-05,0.007574574586201005
other_hospitals,1,corticosteroid,binary,0.18273284783441932,0.18490460157126823,0.0021717537368489137,0.0,0.0,0.0,0.005606916599632041,0.002171753736848858,0.00561979203130938,0.002171753736848858,0.0021717537368489137,3.929677202085271e-06,0.0021717537368489137
other_hospitals,1,diuretic,binary,0.4564967420467612,0.45258136924803594,-0.003915372798725281,0.0,0.0,0.0,-0.007863376012003154,0.003915372798725225,0.007860554845624968,0.003915372798725225,-0.003915372798725281,7.728986389033419e-06,0.003915372798725281
other_hospitals,1,hepatotoxic_drug_A,binary,0.10799156765044078,0.11307519640852974,0.005083628758088959,0.0,0.0,0.0,0.01621349127357511,0.005083628758088876,0.01637926559124525,0.005083628758088876,0.005083628758088959,3.286008433440557e-05,0.005083628758088959
other_hospitals,1,herbal_exposure,binary,0.15389037945573017,0.1366442199775533,-0.01724615947817687,0.0,0.0,0.0,-0.04895796824512717,0.01724615947817687,0.04779399633618132,0.01724615947817687,-0.01724615947817687,0.0002995821587933366,0.01724615947817687
other_hospitals,1,nsaid,binary,0.25776159448064395,0.265993265993266,0.008231671512622052,0.0,0.0,0.0,0.01872379099548181,0.008231671512622052,0.01881946250443198,0.008231671512622052,0.008231671512622052,4.3820094306684394e-05,0.008231671512622052
other_hospitals,1,opioid,binary,0.17631276351092373,0.17424242424242425,-0.002070339268499477,0.0,0.0,0.0,-0.005445352905460422,0.0020703392684995325,0.005432734420685711,0.0020703392684995325,-0.002070339268499477,3.7064739979576593e-06,0.002070339268499477
other_hospitals,1,ppi,binary,0.3898045228056727,0.3872053872053872,-0.0025991356002854626,0.0,0.0,0.0,-0.005332559737451684,0.0025991356002854626,0.005329310310932365,0.0025991356002854626,-0.0025991356002854626,3.5545039930573712e-06,0.0025991356002854626
other_hospitals,1,qt_prolonging_drug,binary,0.14124185511690301,0.12373737373737374,-0.01750448137952927,0.0,0.0,0.0,-0.05164945692463717,0.017504481379529313,0.050261113626706454,0.017504481379529313,-0.01750448137952927,0.00033344743320497337,0.01750448137952927
other_hospitals,1,snri,binary,0.12054426983518589,0.10325476992143659,-0.0172894999137493,0.0,0.0,0.0,-0.05486566187833311,0.017289499913749284,0.0531009333861765,0.017289499913749284,-0.0172894999137493,0.00037633076344795787,0.0172894999137493
other_hospitals,1,ssri,binary,0.27558451513990034,0.2609427609427609,-0.014641754197139423,0.0,0.0,0.0,-0.033051729065464115,0.014641754197139423,0.032769653069211056,0.014641754197139423,-0.014641754197139423,0.0001365278301544569,0.014641754197139423
other_hospitals,1,thiazide,binary,0.20132234572633192,0.2000561167227834,-0.0012662290035485302,0.0,0.0,0.0,-0.0031614981565307554,0.001266229003548558,0.0031577700341326133,0.001266229003548558,-0.0012662290035485302,1.249382384948183e-06,0.0012662290035485302
other_hospitals,1,valproate_like_drug,binary,0.08231123035645842,0.08754208754208755,0.005230857185629129,0.0,0.0,0.0,0.018764716445617856,0.005230857185629212,0.019032489889526712,0.005230857185629212,0.005230857185629129,4.4016822110516836e-05,0.005230857185629129
other_hospitals,1,anticholinergic_burden,binary,0.09151015714833269,0.10016835016835017,0.008658193020017482,0.0,0.0,0.0,0.029415734445932182,0.008658193020017468,0.030028426444232162,0.008658193020017468,0.008658193020017482,0.00010817060240432943,0.008658193020017482
other_hospitals,1,cardiac_repolarization_delay,binary,0.1742046761211192,0.16245791245791247,-0.011746763663206733,0.0,0.0,0.0,-0.031398878332745316,0.011746763663206816,0.030970778147993816,0.011746763663206816,-0.011746763663206733,0.0001232268018453767,0.011746763663206733
other_hospitals,1,cholestatic_pattern,binary,0.1077041011881947,0.11503928170594838,0.00733518051775367,0.0,0.0,0.0,0.023318082896424848,0.0073351805177536145,0.023661389101633214,0.0073351805177536145,0.00733518051775367,6.796832714661108e-05,0.00733518051775367
other_hospitals,1,cns_sedation,binary,0.1600229973169797,0.14983164983164984,-0.010191347485329849,0.0,0.0,0.0,-0.028168494798282692,0.010191347485329794,0.02779756223886282,0.010191347485329794,-0.010191347485329849,9.917855059294288e-05,0.010191347485329849
other_hospitals,1,coagulation_impairment,binary,0.15944806439248754,0.15432098765432098,-0.005127076738166564,0.0,0.0,0.0,-0.014097659651619987,0.005127076738166592,0.014004832392446721,0.005127076738166592,-0.005127076738166564,2.484270481988124e-05,0.005127076738166564
other_hospitals,1,electrolyte_disturbance,binary,0.09486393254120352,0.09708193041526375,0.0022179978740602263,0.0,0.0,0.0,0.007530071609371857,0.0022179978740601847,0.007569263569059059,0.0022179978740601847,0.0022179978740602263,7.08778960521511e-06,0.0022179978740602263
other_hospitals,1,fatigue_pathway,binary,0.09563050977385971,0.09792368125701459,0.002293171483154874,0.0,0.0,0.0,0.007756325661560648,0.0022931714831548877,0.0077976788692069535,0.0022931714831548877,0.002293171483154874,7.5201194753432565e-06,0.002293171483154874
other_hospitals,1,gastric_mucosal_injury,binary,0.09869681870448448,0.11251402918069585,0.013817210476211372,0.0,0.0,0.0,0.044969953544058285,0.013817210476211428,0.04632691109915755,0.013817210476211428,0.013817210476211372,0.00025282107794779435,0.013817210476211372
other_hospitals,1,gastric_protection,binary,0.11077041011881947,0.10970819304152638,-0.0010622170772930928,0.0,0.0,0.0,-0.0033916346843712274,0.0010622170772931483,0.003384499424454636,0.0010622170772931483,-0.0010622170772930928,1.4378990526334135e-06,0.0010622170772930928
other_hospitals,1,hepatic_metabolic_stress,binary,0.14028363357608278,0.13468013468013468,-0.005603498895948106,0.0,0.0,0.0,-0.01627296968780786,0.0056034988959480225,0.01613534256828934,0.0056034988959480225,-0.005603498895948106,3.310098596277051e-05,0.005603498895948106
other_hospitals,1,hepatocellular_injury,binary,0.08029896512073591,0.08754208754208755,0.007243122421351639,0.0,0.0,0.0,0.026125354938202654,0.007243122421351722,0.026653086816077535,0.007243122421351722,0.007243122421351639,8.532650743222898e-05,0.007243122421351639
other_hospitals,1,monoamine_disruption,binary,0.08432349559218091,0.09062850729517397,0.006305011702993052,0.0,0.0,0.0,0.022317540170545245,0.006305011702993024,0.02269031686955696,0.006305011702993024,0.006305011702993052,6.226363704512207e-05,0.006305011702993052
other_hospitals,1,nephrotoxic_stress,binary,0.12677270985051745,0.1282267115600449,0.0014540017095274471,0.0,0.0,0.0,0.004359418464495703,0.0014540017095274749,0.004370069866786777,0.0014540017095274749,0.0014540017095274471,2.37556614848545e-06,0.0014540017095274471
other_hospitals,1,oxidative_hepatic_stress,binary,0.08374856266768876,0.08108866442199776,-0.002659898245691003,0.0,0.0,0.0,-0.00967242012501839,0.002659898245691017,0.009602161528981313,0.002659898245691017,-0.002659898245691003,1.1694656430686419e-05,0.002659898245691003
other_hospitals,1,platelet_inhibition,binary,0.10492525871981602,0.10409652076318743,-0.0008287379566285918,0.0,0.0,0.0,-0.002708985631975345,0.0008287379566286335,0.002704254462306874,0.0008287379566286335,-0.0008287379566285918,9.173258668615893e-07,0.0008287379566285918
other_hospitals,1,potassium_retention,binary,0.14517056343426601,0.14281705948372614,-0.002353503950539876,0.0,0.0,0.0,-0.006703583220357073,0.0023535039505399036,0.006680914532672307,0.0023535039505399036,-0.002353503950539876,5.617244170136012e-06,0.002353503950539876
other_hospitals,1,psychomotor_impairment,binary,0.11096205442698352,0.10578002244668912,-0.005182031980294405,0.0,0.0,0.0,-0.016671185173457483,0.0051820319802943215,0.016498812820980476,0.0051820319802943215,-0.005182031980294405,3.474159507922225e-05,0.005182031980294405
other_hospitals,1,reduced_renal_perfusion,binary,0.17794174013031813,0.1717171717171717,-0.00622456841314642,0.0,0.0,0.0,-0.016388705969072957,0.006224568413146447,0.016274926248783125,0.006224568413146447,-0.00622456841314642,3.357293344243852e-05,0.00622456841314642
other_hospitals,1,serotonergic_shift,binary,0.14564967420467612,0.13720538720538722,-0.008444286999288897,0.0,0.0,0.0,-0.0242347982424959,0.008444286999288897,0.023938130596213233,0.008444286999288897,-0.008444286999288897,7.341430934531797e-05,0.008444286999288897
other_hospitals,1,sleep_disruption,binary,0.09112686853200459,0.07716049382716049,-0.013966374704844103,0.0,0.0,0.0,-0.05032649840663089,0.013966374704844076,0.04852983714504407,0.013966374704844076,-0.013966374704844103,0.0003167280314529046,0.013966374704844103
other_hospitals,1,sodium_water_imbalance,binary,0.11987351475661173,0.10297418630751964,-0.016899328449092088,0.0,0.0,0.0,-0.053726640441172126,0.016899328449092033,0.05202777843384587,0.016899328449092033,-0.016899328449092088,0.00036086718106371433,0.016899328449092088
other_hospitals,1,tubular_injury,binary,0.09975086239938674,0.10493827160493827,0.005187409205551524,0.0,0.0,0.0,0.01711508977427906,0.0051874092055516074,0.01731054821112913,0.0051874092055516074,0.005187409205551524,3.66166302161906e-05,0.005187409205551524
other_hospitals,1,volume_depletion,binary,0.12169413568417017,0.122334455667789,0.0006403199836188256,0.0,0.0,0.0,0.0019563573334747454,0.0006403199836187978,0.0019585710883818015,0.0006403199836187978,0.0006403199836188256,4.784167775269779e-07,0.0006403199836188256
other_hospitals,1,alt_ast_rise,binary,0.056918359524722115,0.057800224466891134,0.0008818649421690195,0.0,0.0,0.0,0.003792519934865042,0.0008818649421690195,0.00380628449198773,0.0008818649421690195,0.0008818649421690195,1.7979111627884452e-06,0.0008818649421690195
other_hospitals,1,anhedonia_like_symptom,binary,0.04292832502874665,0.0409652076318743,-0.001963117396872348,0.0,0.0,0.0,-0.00979281192568373,0.0019631173968723825,0.009685054486238215,0.0019631173968723825,-0.001963117396872348,1.1988156671079967e-05,0.001963117396872348
other_hospitals,1,bilirubin_rise,binary,0.02577615944806439,0.01655443322109989,-0.009221726226964502,0.0,0.0,0.0,-0.06410151872397984,0.0092217262269646,0.0581934015403111,0.0092217262269646,-0.009221726226964502,0.0005171485344490486,0.009221726226964502
other_hospitals,1,cognitive_slowing,binary,0.06908777309313914,0.06734006734006734,-0.0017477057530718015,0.0,0.0,0.0,-0.006932283436227907,0.0017477057530718154,0.006891493509152451,0.0017477057530718154,-0.0017477057530718015,6.007150198316063e-06,0.0017477057530718015
other_hospitals,1,confusion_state,binary,0.07330394787274817,0.06818181818181818,-0.005122129690929997,0.0,0.0,0.0,-0.019978501567531316,0.005122129690929955,0.01965251931104457,0.005122129690929955,-0.005122129690929997,4.989772369790556e-05,0.005122129690929997
other_hospitals,1,creatinine_rise,binary,0.1488118052893829,0.14702581369248036,-0.001785991596902542,0.0,0.0,0.0,-0.005030702027247065,0.0017859915969025142,0.005018199498643444,0.0017859915969025142,-0.001785991596902542,3.1634918051801682e-06,0.001785991596902542
other_hospitals,1,dehydration,binary,0.11460329628210042,0.11307519640852974,-0.0015280998735706791,0.0,0.0,0.0,-0.004811170350893494,0.0015280998735707207,0.0047971603426750255,0.0015280998735707207,-0.0015280998735706791,2.893422565607303e-06,0.0015280998735706791
other_hospitals,1,dizziness,binary,0.14334994250670755,0.14281705948372614,-0.0005328830229814063,0.0,0.0,0.0,-0.0015218364390295167,0.0005328830229813786,0.0015206574662510381,0.0005328830229813786,-0.0005328830229814063,2.8949824482964116e-07,0.0005328830229814063
other_hospitals,1,fatigue_symptom,binary,0.1926983518589498,0.18967452300785634,-0.003023828851093452,0.0,0.0,0.0,-0.007689669309388491,0.003023828851093424,0.007666555549518907,0.003023828851093424,-0.003023828851093452,7.391330632033292e-06,0.003023828851093452
other_hospitals,1,gi_irritation,binary,0.0939057110003833,0.09511784511784512,0.0012121341174618216,0.0,0.0,0.0,0.004143498993556262,0.001212134117461905,0.0041554491872193445,0.001212134117461905,0.0012121341174618216,2.1460771110327448e-06,0.0012121341174618216
other_hospitals,1,hyperkalemia_state,binary,0.059888846301264856,0.06313131313131314,0.0032424668300482795,0.0,0.0,0.0,0.013495764093575715,0.0032424668300482518,0.013665104774557997,0.0032424668300482518,0.0032424668300482795,2.2768394607085448e-05,0.0032424668300482795
other_hospitals,1,hyponatremia_state,binary,0.06985435032579533,0.06902356902356903,-0.0008307813022263022,0.0,0.0,0.0,-0.0032682348572606007,0.0008307813022263577,0.00325922621687068,0.0008307813022263577,-0.0008307813022263022,1.3351737334655613e-06,0.0008307813022263022
other_hospitals,1,hypotension,binary,0.1035837485626677,0.0968013468013468,-0.006782401761320889,0.0,0.0,0.0,-0.02259012898859963,0.006782401761320944,0.022257830947522032,0.006782401761320944,-0.006782401761320889,6.3792081901913e-05,0.006782401761320889
other_hospitals,1,jaundice,binary,0.012073591414334995,0.008417508417508417,-0.0036560829968265776,0.0,0.0,0.0,-0.03631250825772133,0.003656082996826515,0.03347615047422031,0.003656082996826515,-0.0036560829968265776,0.0001656469574992898,0.0036560829968265776
other_hospitals,1,mood_lowering,binary,0.08777309313913377,0.08221099887766554,-0.005562094261468226,0.0,0.0,0.0,-0.0199461171156573,0.005562094261468142,0.019656500603051685,0.005562094261468142,-0.005562094261468226,4.97341319185341e-05,0.005562094261468226
other_hospitals,1,nausea,binary,0.10425450364124185,0.10325476992143659,-0.0009997337198052597,0.0,0.0,0.0,-0.0032784435183460595,0.000999733719805329,0.0032714825751806245,0.000999733719805329,-0.0009997337198052597,1.3435250432349672e-06,0.0009997337198052597
other_hospitals,1,occult_bleeding,binary,0.027405136067458796,0.030303030303030304,0.0028978942355715083,0.0,0.0,0.0,0.017312226156691375,0.0028978942355715187,0.01775009017485838,0.0028978942355715187,0.0028978942355715083,3.74766457276217e-05,0.0028978942355715083
other_hospitals,1,overt_bleeding,binary,0.0233806055960138,0.026094276094276093,0.002713670498262294,0.0,0.0,0.0,0.017471714484435134,0.0027136704982622106,0.017958355437064633,0.0027136704982622106,0.002713670498262294,3.817336979554235e-05,0.002713670498262294
other_hospitals,1,qt_prolongation_state,binary,0.04973169796857033,0.04405162738496072,-0.005680070583609614,0.0,0.0,0.0,-0.026870390296714012,0.005680070583609642,0.02612846926832464,0.005680070583609642,-0.005680070583609614,9.028861066386626e-05,0.005680070583609614
other_hospitals,1,sedation_state,binary,0.1298390187811422,0.12626262626262627,-0.003576392518515936,0.0,0.0,0.0,-0.010703224239181831,0.003576392518515936,0.010640027800382982,0.003576392518515936,-0.003576392518515936,1.4319873169319343e-05,0.003576392518515936
other_hospitals,1,sleep_disturbance_symptom,binary,0.12131084706784208,0.12570145903479238,0.0043906119669503,0.0,0.0,0.0,0.013344920509045597,0.004390611966950231,0.013447997092021128,0.004390611966950231,0.0043906119669503,2.2260902265517366e-05,0.0043906119669503
other_hospitals,1,adr_reported,binary,0.04522805672671522,0.03956228956228956,-0.005665767164425656,0.0,0.0,0.0,-0.02812226409610568,0.0056657671644256835,0.027264964391754916,0.0056657671644256835,-0.005665767164425656,9.89087419497629e-05,0.005665767164425656
other_hospitals,1,creatinine_tested,binary,0.4950172479877348,0.4775533108866442,-0.017463937101090565,0.0,0.0,0.0,-0.0349463545856878,0.01746393710109051,0.03492960869715406,0.01746393710109051,-0.017463937101090565,0.00015261715643734904,0.017463937101090565
other_hospitals,1,ecg_performed,binary,0.2520122652357225,0.2570145903479237,0.005002325112201167,0.0,0.0,0.0,0.011484281018878531,0.0050023251122012224,0.011521627675756207,0.0050023251122012224,0.005002325112201167,1.6485750942838188e-05,0.005002325112201167
other_hospitals,1,electrolyte_abnormality_recorded,binary,0.11163280950555768,0.10802469135802469,-0.003608118147532993,0.0,0.0,0.0,-0.011539664327164441,0.003608118147532924,0.011457465738764624,0.003608118147532924,-0.003608118147532993,1.6645595101489816e-05,0.003608118147532993
other_hospitals,1,electrolytes_tested,binary,0.4318704484476811,0.4222783389450056,-0.009592109502675472,0.0,0.0,0.0,-0.019392493725217952,0.009592109502675417,0.01936483024314558,0.009592109502675417,-0.009592109502675472,4.700498293607825e-05,0.009592109502675472
other_hospitals,1,elevated_alt_ast_recorded,binary,0.02673438098888463,0.027777777777777776,0.0010433967888931472,0.0,0.0,0.0,0.006407974422559187,0.0010433967888932028,0.006468427851143355,0.0010433967888932028,0.0010433967888931472,5.133019250623387e-06,0.0010433967888931472
other_hospitals,1,elevated_creatinine_recorded,binary,0.0947681103871215,0.09006734006734007,-0.0047007703197814305,0.0,0.0,0.0,-0.01623165092603243,0.004700770319781444,0.01604937035635353,0.004700770319781444,-0.0047007703197814305,3.2934368523525586e-05,0.0047007703197814305
other_hospitals,1,fall_reported,binary,0.05730164814105021,0.05751964085297419,0.0002179927119239783,0.0,0.0,0.0,0.0009370969949877024,0.00021799271192401992,0.0009379334909227545,0.00021799271192401992,0.0002179927119239783,1.0976888526899976e-07,0.0002179927119239783
other_hospitals,1,hospital_contact,binary,0.278171713300115,0.2564534231200898,-0.02171829018002519,0.0,0.0,0.0,-0.04908935777802879,0.021718290180025246,0.04846767647407504,0.021718290180025246,-0.02171829018002519,0.00030110292451984797,0.02171829018002519
other_hospitals,1,lft_tested,binary,0.334802606362591,0.3271604938271605,-0.007642112535430512,0.0,0.0,0.0,-0.01624077714061837,0.0076421125354305675,0.01619361255127531,0.0076421125354305675,-0.007642112535430512,3.2968730611046245e-05,0.007642112535430512
other_hospitals,1,mood_screening_done,binary,0.18129551552318895,0.16526374859708193,-0.016031766926107027,0.0,0.0,0.0,-0.042366806876885856,0.016031766926107083,0.0416125447211496,0.016031766926107083,-0.016031766926107027,0.00022433444656422795,0.016031766926107027
other_hospitals,1,qt_recorded,binary,0.01983518589497892,0.016835016835016835,-0.0030001690599620844,0.0,0.0,0.0,-0.022364005428139117,0.0030001690599620323,0.021516817502727135,0.0030001690599620323,-0.0030001690599620844,6.25794197678148e-05,0.0030001690599620844
other_hospitals,1,AKI,binary,0.13568417018014564,0.12906846240179573,-0.006615707778349911,0.0,0.0,0.0,-0.01952208309964932,0.006615707778349966,0.019318592813971903,0.006615707778349966,-0.006615707778349911,4.763874494633576e-05,0.006615707778349911
other_hospitals,1,DILI,binary,0.018493675737830586,0.01936026936026936,0.000866593622438773,0.0,0.0,0.0,0.006359550789525151,0.0008665936224387938,0.006432167097267081,0.0008665936224387938,0.000866593622438773,5.055867987919073e-06,0.000866593622438773
other_hospitals,1,Delirium,binary,0.03775392870831736,0.03647586980920314,-0.0012780588991142192,0.0,0.0,0.0,-0.006760704804502078,0.0012780588991142539,0.006705431335888747,0.0012780588991142539,-0.0012780588991142192,5.713597749480682e-06,0.0012780588991142192
other_hospitals,1,Depression,binary,0.08326945189727865,0.08305274971941638,-0.00021670217786226575,0.0,0.0,0.0,-0.0007847958163078354,0.0002167021778622935,0.0007843313445358211,0.0002167021778622935,-0.00021670217786226575,7.698806729760109e-08,0.00021670217786226575
other_hospitals,1,Falls,binary,0.0778075891146033,0.07716049382716049,-0.000647095287442806,0.0,0.0,0.0,-0.0024203349868139614,0.0006470952874427782,0.0024157193924632748,0.0006470952874427782,-0.000647095287442806,7.322535729017499e-07,0.000647095287442806
other_hospitals,1,GI_bleeding,binary,0.024817937907244157,0.023849607182940515,-0.0009683307243036413,0.0,0.0,0.0,-0.00628449662982333,0.0009683307243036898,0.0062244074377208304,0.0009683307243036898,-0.0009683307243036413,4.93713135509539e-06,0.0009683307243036413
other_hospitals,1,Hospitalization,binary,0.2278650824070525,0.21352413019079686,-0.014340952216255642,0.0,0.0,0.0,-0.034585432709536165,0.014340952216255642,0.03418948055112306,0.014340952216255642,-0.014340952216255642,0.00014949528951263124,0.014340952216255642
other_hospitals,1,Hyperkalemia,binary,0.04973169796857033,0.04489337822671156,-0.0048383197418587764,0.0,0.0,0.0,-0.022790791772137064,0.0048383197418587764,0.022256393969869972,0.0048383197418587764,-0.0048383197418587764,6.494607450130245e-05,0.0048383197418587764
other_hospitals,1,Hyponatremia,binary,0.07665772326561901,0.08080808080808081,0.004150357542461805,0.0,0.0,0.0,0.015410881955288568,0.004150357542461736,0.015600057277709968,0.004150357542461736,0.004150357542461805,2.968831711162314e-05,0.004150357542461805
other_hospitals,1,QT_arrhythmia,binary,0.01657723265619011,0.019079685746352413,0.002502453090162303,0.0,0.0,0.0,0.018911883405485476,0.002502453090162282,0.019599265656441947,0.002502453090162282,0.002502453090162303,4.4739534023889474e-05,0.002502453090162303
other_hospitals,1,active_drug_count,count,6.092851667305481,5.903759820426487,-0.18909184687899394,0.0,0.0,0.0,-0.08370547939951763,0.1895439639786133,0.08167795755740732,0.043012747465283496,,,0.08370547939951763
other_hospitals,1,ddi_renal_double_hit,binary,0.14459563050977386,0.14506172839506173,0.00046609788528786944,0.0,0.0,0.0,0.0013244128276517354,0.0004660978852878417,0.0013252988333779835,0.0004660978852878417,0.00046609788528786944,2.192586524817628e-07,0.00046609788528786944
other_hospitals,1,ddi_renal_triple_whammy,binary,0.06908777309313914,0.0664983164983165,-0.0025894565948226395,0.0,0.0,0.0,-0.010300674322324774,0.002589456594822681,0.010210656618877212,0.002589456594822681,-0.0025894565948226395,1.3263386615869322e-05,0.0025894565948226395
