reference,comparison,variable,variable_type,reference_mean,comparison_mean,mean_delta,reference_missing_rate,comparison_missing_rate,missing_rate_delta,standardized_mean_difference,wasserstein_distance,wasserstein_over_clean_sd,ks_statistic,prevalence_delta,bernoulli_js_divergence,absolute_effect
clean,no_overlap,anticoagulant,binary,0.2725,0.31971428571428573,0.04721428571428571,0.0,0.0,0.0,0.10355643522088148,0.047214285714285764,0.1060409650981071,0.047214285714285764,0.04721428571428571,0.0013379813566850671,0.04721428571428571
clean,no_overlap,age,continuous,65.81977857142859,66.15086428571429,0.331085714285706,0.0,0.0,0.0,0.027688314694519725,0.34302857142857146,0.028617301219599142,0.015428571428571403,,,0.027688314694519725
clean,no_overlap,serotonergic_load,count,0.6242142857142857,0.6429285714285714,0.018714285714285683,0.0,0.0,0.0,0.025943145137851446,0.020857142857142907,0.02896348267149608,0.013214285714285734,,,0.025943145137851446
clean,no_overlap,monitoring_intensity,continuous,0.38979985714285714,0.39471492857142865,0.004915071428571505,0.0,0.0,0.0,0.02513933965550973,0.0049243571428571435,0.025250633074769727,0.011785714285714288,,,0.02513933965550973
clean,no_overlap,cns_depressant_load,count,0.6017857142857143,0.6191428571428571,0.01735714285714285,0.0,0.0,0.0,0.024167971446056303,0.017642857142857293,0.02475882567152742,0.00907142857142862,,,0.024167971446056303
clean,no_overlap,hepatic_drug_load,count,0.9044285714285715,0.9247857142857143,0.02035714285714285,0.0,0.0,0.0,0.023716304498611313,0.02035714285714274,0.02381909653444042,0.009857142857142787,,,0.023716304498611313
clean,no_overlap,coagulation_impairment,binary,0.15121428571428572,0.17342857142857143,0.022214285714285714,0.0,0.0,0.0,0.06027022734062887,0.02221428571428563,0.062006456235167144,0.02221428571428563,0.022214285714285714,0.0004539498330245872,0.022214285714285714
clean,no_overlap,cyp_inhibitor_load,count,0.20107142857142857,0.20907142857142857,0.008000000000000007,0.0,0.0,0.0,0.018755911478326052,0.009571428571428564,0.022537797445609194,0.008785714285714286,,,0.018755911478326052
clean,no_overlap,cumulative_adr_burden,continuous,1.8654971428571427,1.8925057142857142,0.027008571428571493,0.0,0.0,0.0,0.017333819808380817,0.028799999999999895,0.01857845461255397,0.01314285714285715,,,0.017333819808380817
clean,no_overlap,ddi_qt_multidrug_load,count,0.702,0.7152857142857143,0.013285714285714345,0.0,0.0,0.0,0.017285087604464566,0.013285714285714123,0.017409929947071075,0.005357142857142838,,,0.017285087604464566
clean,no_overlap,baseline_potassium,continuous,4.269931428571429,4.264963571428572,-0.004967857142856857,0.0,0.0,0.0,-0.013958320744522513,0.009399285714285718,0.0260943011779494,0.014928571428571402,,,0.013958320744522513
clean,no_overlap,qt_drug_load_v3,count,0.7927142857142857,0.8034285714285714,0.010714285714285676,0.0,0.0,0.0,0.013072351064221641,0.01071428571428562,0.013139789144282883,0.003928571428571392,,,0.013072351064221641
clean,no_overlap,acei_arb,binary,0.5342857142857143,0.5465714285714286,0.012285714285714344,0.0,0.0,0.0,0.024654020018715167,0.012285714285714289,0.024629401023380834,0.012285714285714289,0.012285714285714344,7.596801882773325e-05,0.012285714285714344
clean,no_overlap,ddi_bleeding_triple,binary,0.0245,0.036642857142857144,0.012142857142857143,0.0,0.0,0.0,0.07057897826750456,0.012142857142857122,0.07854602412809372,0.012142857142857122,0.012142857142857143,0.0006259266435411472,0.012142857142857143
clean,no_overlap,polypharmacy_burden,count,4.926785714285714,4.950714285714286,0.023928571428571743,0.0,0.0,0.0,0.010618231171661704,0.040071428571428605,0.017769834487610332,0.007857142857142896,,,0.010618231171661704
clean,no_overlap,obesity,binary,0.33685714285714285,0.3262857142857143,-0.010571428571428565,0.0,0.0,0.0,-0.022456651642903117,0.010571428571428565,0.022366974946565636,0.010571428571428565,-0.010571428571428565,6.303170632066283e-05,0.010571428571428565
clean,noisy_documentation,dizziness,binary,0.14307142857142857,0.09378571428571429,-0.04928571428571428,0.0,0.0,0.0,-0.15297864143467532,0.049285714285714266,0.14075774047241388,0.049285714285714266,-0.04928571428571428,0.002927167512365981,0.04928571428571428
clean,noisy_documentation,mood_lowering,binary,0.08978571428571429,0.05842857142857143,-0.03135714285714286,0.0,0.0,0.0,-0.11992381075070832,0.03135714285714286,0.10968848543647251,0.03135714285714286,-0.03135714285714286,0.001803880677236665,0.03135714285714286
clean,noisy_documentation,Depression,binary,0.08464285714285714,0.056,-0.028642857142857144,0.0,0.0,0.0,-0.11219884984366625,0.02864285714285708,0.1029024919867428,0.02864285714285708,-0.028642857142857144,0.0015788923783984022,0.028642857142857144
clean,noisy_documentation,Hospitalization,binary,0.225,0.19942857142857143,-0.02557142857142858,0.0,0.0,0.0,-0.06257142868306016,0.02557142857142858,0.061236855357700404,0.02557142857142858,-0.02557142857142858,0.0004891573240574983,0.02557142857142858
clean,noisy_documentation,confusion_state,binary,0.069,0.05128571428571429,-0.017714285714285717,0.0,0.0,0.0,-0.0745593769785525,0.017714285714285682,0.0698914835781604,0.017714285714285682,-0.017714285714285717,0.0006963019425258957,0.017714285714285717
clean,noisy_documentation,Falls,binary,0.07785714285714286,0.06307142857142857,-0.014785714285714291,0.0,0.0,0.0,-0.0577970952198948,0.014785714285714291,0.05518156017731634,0.014785714285714291,-0.014785714285714291,0.0004179295383321827,0.014785714285714291
clean,noisy_documentation,creatinine_rise,binary,0.14635714285714285,0.13364285714285715,-0.012714285714285706,0.0,0.0,0.0,-0.03664811340718751,0.012714285714285678,0.03597053522009316,0.012714285714285678,-0.012714285714285706,0.00016787902989410814,0.012714285714285706
clean,noisy_documentation,Serotonin_syndrome,binary,0.0025,0.012571428571428572,0.010071428571428571,0.0,0.0,0.0,0.11665650003107401,0.01007142857142862,0.2016808302267667,0.01007142857142862,0.010071428571428571,0.0018504310440071313,0.010071428571428571
clean,noisy_documentation,Rhabdomyolysis,binary,0.003357142857142857,0.013,0.009642857142857142,0.0,0.0,0.0,0.1072194191258203,0.009642857142857175,0.166705927601096,0.009642857142857175,0.009642857142857142,0.0015293804006697438,0.009642857142857142
clean,noisy_documentation,Lactic_acidosis,binary,0.0055,0.014857142857142857,0.009357142857142857,0.0,0.0,0.0,0.0933240785456643,0.009357142857142953,0.12652009854195798,0.009357142857142953,0.009357142857142857,0.0011277881066869256,0.009357142857142857
clean,noisy_documentation,AKI,binary,0.131,0.123,-0.008000000000000007,0.0,0.0,0.0,-0.024027707909259573,0.008000000000000007,0.02371070411094612,0.008000000000000007,-0.008000000000000007,7.21663798803826e-05,0.008000000000000007
clean,noisy_documentation,lithium_toxicity,binary,0.006857142857142857,0.014857142857142857,0.008,0.0,0.0,0.0,0.07725497591280883,0.008000000000000007,0.09694212304545453,0.008000000000000007,0.008,0.0007625759976120825,0.008
clean,noisy_documentation,digoxin_toxicity,binary,0.010285714285714285,0.018214285714285714,0.007928571428571429,0.0,0.0,0.0,0.06693406421739412,0.007928571428571507,0.07858194888478715,0.007928571428571507,0.007928571428571429,0.0005667370676852848,0.007928571428571429
clean,noisy_documentation,lactate_accumulation,binary,0.014857142857142857,0.02157142857142857,0.006714285714285714,0.0,0.0,0.0,0.050225271241841535,0.006714285714285673,0.0554986682489312,0.006714285714285673,0.006714285714285714,0.00031689946764344766,0.006714285714285714
clean,noisy_documentation,alt_ast_rise,binary,0.05928571428571429,0.05335714285714286,-0.005928571428571429,0.0,0.0,0.0,-0.025717993495598945,0.005928571428571394,0.025104186850371548,0.005928571428571394,-0.005928571428571429,8.269929217369571e-05,0.005928571428571429
clean,noisy_documentation,Delirium,binary,0.03692857142857143,0.031142857142857142,-0.005785714285714286,0.0,0.0,0.0,-0.03191275467579896,0.005785714285714283,0.030679373032511687,0.005785714285714283,-0.005785714285714286,0.00012741904146568368,0.005785714285714286
clean,noisy_documentation,DILI,binary,0.018,0.023642857142857143,0.005642857142857144,0.0,0.0,0.0,0.0395273450882782,0.005642857142857172,0.04244309632156619,0.005642857142857172,0.005642857142857144,0.0001958144760603026,0.005642857142857144
clean,noisy_documentation,GI_bleeding,binary,0.021214285714285713,0.026571428571428572,0.005357142857142859,0.0,0.0,0.0,0.03508465838801161,0.005357142857142838,0.03717707434100356,0.005357142857142838,0.005357142857142859,0.00015413542278682217,0.005357142857142859
clean,noisy_documentation,serotonin_toxicity,binary,0.015642857142857142,0.020785714285714286,0.0051428571428571435,0.0,0.0,0.0,0.038465407825817144,0.005142857142857116,0.0414448023330562,0.005142857142857116,0.0051428571428571435,0.00018548787450083939,0.0051428571428571435
clean,noisy_documentation,qt_prolongation_state,binary,0.048857142857142856,0.04385714285714286,-0.0049999999999999975,0.0,0.0,0.0,-0.023782061364216747,0.0050000000000000044,0.023194397510023744,0.0050000000000000044,-0.0049999999999999975,7.072102807381708e-05,0.0049999999999999975
clean,selection_bias,monitoring_intensity,continuous,0.38979985714285714,0.4373249441851025,0.04752508704224534,0.0,0.0,0.0,0.24551837731541315,0.047525087042245354,0.24369445593338113,0.10803306851459887,,,0.24551837731541315
clean,selection_bias,creatinine_tested,binary,0.4868571428571429,0.6916988025167444,0.20484165965960155,0.0,0.0,0.0,0.4257021249140822,0.2048416596596016,0.4098249257499588,0.2048416596596016,0.20484165965960155,0.021852093145154197,0.20484165965960155
clean,selection_bias,lft_tested,binary,0.3292857142857143,0.4678303227115892,0.1385446084258749,0.0,0.0,0.0,0.28584991722917164,0.1385446084258749,0.2948047022310353,0.1385446084258749,0.1385446084258749,0.010048855704996092,0.1385446084258749
clean,selection_bias,hospital_contact,binary,0.27085714285714285,0.3848183478790339,0.11396120502189105,0.0,0.0,0.0,0.2445759502505495,0.113961205021891,0.25643693264976813,0.113961205021891,0.11396120502189105,0.007395144538338439,0.11396120502189105
clean,selection_bias,cumulative_adr_burden,continuous,1.8654971428571427,1.938126649076517,0.07262950621937425,0.0,0.0,0.0,0.04636306531901637,0.0728459503029951,0.04699184657682505,0.02163826147467307,,,0.04636306531901637
clean,selection_bias,elevated_creatinine_recorded,binary,0.09357142857142857,0.13294093769027807,0.0393695091188495,0.0,0.0,0.0,0.12447135059677711,0.03936950911884951,0.1351828432634234,0.03936950911884951,0.0393695091188495,0.001937904147948243,0.0393695091188495
clean,selection_bias,electrolytes_tested,binary,0.4242142857142857,0.46001623706109196,0.03580195134680625,0.0,0.0,0.0,0.07213549289465977,0.03580195134680619,0.07244086216773316,0.03580195134680619,0.03580195134680625,0.0006497445056228741,0.03580195134680625
clean,selection_bias,ecg_performed,binary,0.243,0.27207225492185916,0.029072254921859164,0.0,0.0,0.0,0.06652150509677597,0.029072254921859164,0.06778406994979388,0.029072254921859164,0.029072254921859164,0.0005527547717701416,0.029072254921859164
clean,selection_bias,active_drug_count,count,5.868714285714286,5.930079155672823,0.061364869958537405,0.0,0.0,0.0,0.027747554134965016,0.0627335962190844,0.028487810311908522,0.010784424019252503,,,0.027747554134965016
clean,selection_bias,Hospitalization,binary,0.225,0.24883296123401663,0.023832961234016625,0.0,0.0,0.0,0.056074442256137835,0.02383296123401668,0.057073682675039775,0.02383296123401668,0.023832961234016625,0.0003928644362110392,0.023832961234016625
clean,selection_bias,mood_screening_done,binary,0.17685714285714285,0.19981733306271565,0.0229601902055728,0.0,0.0,0.0,0.05874986389788419,0.022960190205572828,0.06017645117106228,0.022960190205572828,0.0229601902055728,0.000431291044250175,0.0229601902055728
clean,selection_bias,creatinine_rise,binary,0.14635714285714285,0.1662269129287599,0.019869770071617054,0.0,0.0,0.0,0.05473825513889901,0.019869770071617054,0.05621442527228982,0.019869770071617054,0.019869770071617054,0.00037446857311258276,0.019869770071617054
clean,selection_bias,nephrotoxin_load,count,1.0979285714285714,1.1145727623300183,0.016644190901446976,0.0,0.0,0.0,0.019495165378705083,0.016726941923511762,0.01965376434583569,0.00648979384731363,,,0.019495165378705083
clean,selection_bias,hepatic_drug_load,count,0.9044285714285715,0.9192206210675867,0.014792049639015259,0.0,0.0,0.0,0.017257341126576987,0.014814694540288054,0.017334094566200664,0.006532720577575368,,,0.017257341126576987
clean,selection_bias,electrolyte_abnormality_recorded,binary,0.10642857142857143,0.12269129287598944,0.016262721447418013,0.0,0.0,0.0,0.05107858448750072,0.016262721447418027,0.05273506309605491,0.016262721447418027,0.016262721447418013,0.00032615846983873563,0.016262721447418013
clean,selection_bias,AKI,binary,0.131,0.14613354982748122,0.015133549827481219,0.0,0.0,0.0,0.04381316538662632,0.015133549827481274,0.044853390263458484,0.015133549827481274,0.015133549827481219,0.0002399373164339749,0.015133549827481219
clean,selection_bias,bleeding_risk_load,count,1.2585,1.2728841079764563,0.014384107976456395,0.0,0.0,0.0,0.014633306193120352,0.014722940647742766,0.015000061355348239,0.00716151526573694,,,0.014633306193120352
clean,selection_bias,baseline_egfr,continuous,74.49969285714286,74.23273797442663,-0.26695488271623447,0.0,0.0,0.0,-0.013315966646499169,0.30684457218243505,0.015377662070747004,0.009783307721302426,,,0.013315966646499169
clean,selection_bias,elevated_alt_ast_recorded,binary,0.028428571428571428,0.040389689466206614,0.011961118037635186,0.0,0.0,0.0,0.06565567013728868,0.01196111803763511,0.07197089287461829,0.01196111803763511,0.011961118037635186,0.0005409023451919525,0.011961118037635186
clean,selection_bias,severe_adr_burden,binary,0.10335714285714286,0.11426831743454435,0.010911174577401497,0.0,0.0,0.0,0.03504401215831488,0.010911174577401539,0.03584194014121343,0.010911174577401539,0.010911174577401497,0.00015352069294106464,0.010911174577401497
