hospital_id,variable,variable_type,n_patients,missing_rate,prevalence,n_complete,mean,std,median,q05,q25,q75,q95
1,creatinine_tested,binary,3564,0.0,0.4775533108866442,3564,0.4775533108866442,0.4994958920229958,0.0,0.0,0.0,1.0,1.0
1,ecg_performed,binary,3564,0.0,0.2570145903479237,3564,0.2570145903479237,0.4369875177807859,0.0,0.0,0.0,1.0,1.0
1,electrolyte_abnormality_recorded,binary,3564,0.0,0.10802469135802469,3564,0.10802469135802469,0.3104115935576959,0.0,0.0,0.0,0.0,1.0
1,electrolytes_tested,binary,3564,0.0,0.4222783389450056,3564,0.4222783389450056,0.49392240625714945,0.0,0.0,0.0,1.0,1.0
1,elevated_alt_ast_recorded,binary,3564,0.0,0.027777777777777776,3564,0.027777777777777776,0.16433554953054486,0.0,0.0,0.0,0.0,0.0
1,elevated_creatinine_recorded,binary,3564,0.0,0.09006734006734007,3564,0.09006734006734007,0.2862782113967708,0.0,0.0,0.0,0.0,1.0
1,fall_reported,binary,3564,0.0,0.05751964085297419,3564,0.05751964085297419,0.23283284083032413,0.0,0.0,0.0,0.0,1.0
1,hospital_contact,binary,3564,0.0,0.2564534231200898,3564,0.2564534231200898,0.4366750106086653,0.0,0.0,0.0,1.0,1.0
1,lft_tested,binary,3564,0.0,0.3271604938271605,3564,0.3271604938271605,0.46917641149777445,0.0,0.0,0.0,1.0,1.0
1,mood_screening_done,binary,3564,0.0,0.16526374859708193,3564,0.16526374859708193,0.3714184190326625,0.0,0.0,0.0,0.0,1.0
1,qt_recorded,binary,3564,0.0,0.016835016835016835,3564,0.016835016835016835,0.12865301801038923,0.0,0.0,0.0,0.0,0.0
1,AKI,binary,3564,0.0,0.12906846240179573,3564,0.12906846240179573,0.3352756991119875,0.0,0.0,0.0,0.0,1.0
1,DILI,binary,3564,0.0,0.01936026936026936,3564,0.01936026936026936,0.13778769658633236,0.0,0.0,0.0,0.0,0.0
1,Delirium,binary,3564,0.0,0.03647586980920314,3564,0.03647586980920314,0.18747101304165717,0.0,0.0,0.0,0.0,0.0
1,Depression,binary,3564,0.0,0.08305274971941638,3564,0.08305274971941638,0.27596193665696067,0.0,0.0,0.0,0.0,1.0
1,Falls,binary,3564,0.0,0.07716049382716049,3564,0.07716049382716049,0.2668459331140522,0.0,0.0,0.0,0.0,1.0
1,GI_bleeding,binary,3564,0.0,0.023849607182940515,3564,0.023849607182940515,0.15258048177981334,0.0,0.0,0.0,0.0,0.0
1,Hospitalization,binary,3564,0.0,0.21352413019079686,3564,0.21352413019079686,0.40979455342532367,0.0,0.0,0.0,0.0,1.0
1,Hyperkalemia,binary,3564,0.0,0.04489337822671156,3564,0.04489337822671156,0.20706994668011333,0.0,0.0,0.0,0.0,0.0
1,Hyponatremia,binary,3564,0.0,0.08080808080808081,3564,0.08080808080808081,0.2725401527925665,0.0,0.0,0.0,0.0,1.0
1,QT_arrhythmia,binary,3564,0.0,0.019079685746352413,3564,0.019079685746352413,0.1368051583025028,0.0,0.0,0.0,0.0,0.0
1,active_drug_count,count,3564,0.0,,3564,5.903759820426487,2.195674097268514,6.0,3.0,4.0,7.0,10.0
1,ddi_renal_double_hit,binary,3564,0.0,0.14506172839506173,3564,0.14506172839506173,0.3521630635800681,0.0,0.0,0.0,0.0,1.0
1,ddi_renal_triple_whammy,binary,3564,0.0,0.0664983164983165,3564,0.0664983164983165,0.24915113967470875,0.0,0.0,0.0,0.0,1.0
1,ddi_cns_depression_synergy,binary,3564,0.0,0.033950617283950615,3564,0.033950617283950615,0.18110210619976047,0.0,0.0,0.0,0.0,0.0
1,ddi_bleeding_dual,binary,3564,0.0,0.0872615039281706,3564,0.0872615039281706,0.282217883665023,0.0,0.0,0.0,0.0,1.0
1,ddi_bleeding_triple,binary,3564,0.0,0.026374859708193043,3564,0.026374859708193043,0.1602473915031573,0.0,0.0,0.0,0.0,0.0
1,ddi_serotonergic_synergy,binary,3564,0.0,0.030303030303030304,3564,0.030303030303030304,0.17141982574219336,0.0,0.0,0.0,0.0,0.0
1,ddi_qt_multidrug_load,count,3564,0.0,,3564,0.6955667789001122,0.7850829295423971,1.0,0.0,0.0,1.0,2.0
1,ddi_hepatic_triple_hit,binary,3564,0.0,0.0016835016835016834,3564,0.0016835016835016834,0.040995944989514886,0.0,0.0,0.0,0.0,0.0
1,cumulative_adr_burden,continuous,3564,0.0,,3564,1.8306060606060606,1.535629291424712,1.48,0.24,0.48,2.64,4.82
1,severe_adr_burden,binary,3564,0.0,0.10437710437710437,3564,0.10437710437710437,0.3057491201278516,0.0,0.0,0.0,0.0,1.0
1,statin,binary,3564,0.0,0.31425364758698093,3564,0.31425364758698093,0.4642179364967046,0.0,0.0,0.0,1.0,1.0
1,macrolide,binary,3564,0.0,0.12457912457912458,3564,0.12457912457912458,0.33024107300307687,0.0,0.0,0.0,0.0,1.0
1,azole_antifungal,binary,3564,0.0,0.08305274971941638,3564,0.08305274971941638,0.27596193665696067,0.0,0.0,0.0,0.0,1.0
1,metformin,binary,3564,0.0,0.2878787878787879,3564,0.2878787878787879,0.4527743271964829,0.0,0.0,0.0,1.0,1.0
1,digoxin,binary,3564,0.0,0.09399551066217733,3564,0.09399551066217733,0.29182247109764153,0.0,0.0,0.0,0.0,1.0
1,triptan,binary,3564,0.0,0.0861391694725028,3564,0.0861391694725028,0.2805694440866472,0.0,0.0,0.0,0.0,1.0
1,lithium,binary,3564,0.0,0.04938271604938271,3564,0.04938271604938271,0.21666578734301536,0.0,0.0,0.0,0.0,0.0
1,potassium_supplement,binary,3564,0.0,0.14393939393939395,3564,0.14393939393939395,0.3510282678243362,0.0,0.0,0.0,0.0,1.0
1,hypertension,binary,3564,0.0,0.5381593714927049,3564,0.5381593714927049,0.4985417358329007,1.0,0.0,0.0,1.0,1.0
1,atrial_fibrillation,binary,3564,0.0,0.12906846240179573,3564,0.12906846240179573,0.33527569911198746,0.0,0.0,0.0,0.0,1.0
1,epilepsy,binary,3564,0.0,0.03423120089786756,3564,0.03423120089786756,0.18182251176066563,0.0,0.0,0.0,0.0,0.0
1,hypothyroidism,binary,3564,0.0,0.15179573512906847,3564,0.15179573512906847,0.35882278345402513,0.0,0.0,0.0,0.0,1.0
1,obesity,binary,3564,0.0,0.3319304152637486,3564,0.3319304152637486,0.4709061633559112,0.0,0.0,0.0,1.0,1.0
1,nephrotoxin_load,count,3564,0.0,,3564,1.0914702581369249,0.8508562888053404,1.0,0.0,0.0,2.0,3.0
1,hepatic_drug_load,count,3564,0.0,,3564,0.9337822671156004,0.8584387688240932,1.0,0.0,0.0,1.0,2.0
1,qt_drug_load_v3,count,3564,0.0,,3564,0.7895622895622896,0.8355478516817434,1.0,0.0,0.0,1.0,2.0
1,cns_depressant_load,count,3564,0.0,,3564,0.5990460157126823,0.7150060543906004,0.0,0.0,0.0,1.0,2.0
1,bleeding_risk_load,count,3564,0.0,,3564,1.2856341189674523,0.9874669817735227,1.0,0.0,1.0,2.0,3.0
1,serotonergic_load,count,3564,0.0,,3564,0.6245791245791246,0.7200212906595538,0.0,0.0,0.0,1.0,2.0
1,cyp_inhibitor_load,count,3564,0.0,,3564,0.20763187429854096,0.42848636480075797,0.0,0.0,0.0,0.0,1.0
1,ddi_statin_cyp_inhibitor,binary,3564,0.0,0.06060606060606061,3564,0.06060606060606061,0.2386062992124791,0.0,0.0,0.0,0.0,1.0
1,ddi_metformin_renal_risk,binary,3564,0.0,0.03198653198653199,3564,0.03198653198653199,0.1759641831680713,0.0,0.0,0.0,0.0,0.0
1,ddi_lithium_renal_risk,binary,3564,0.0,0.005331088664421998,3564,0.005331088664421998,0.07281942157195474,0.0,0.0,0.0,0.0,0.0
1,ddi_digoxin_electrolyte_risk,binary,3564,0.0,0.00813692480359147,3564,0.00813692480359147,0.08983715967422481,0.0,0.0,0.0,0.0,0.0
1,ddi_serotonergic_high_load,binary,3564,0.0,0.1127946127946128,3564,0.1127946127946128,0.31634156874986596,0.0,0.0,0.0,0.0,1.0
1,drug_disease_nsaid_ckd,binary,3564,0.0,0.03058361391694725,3564,0.03058361391694725,0.17218669076536186,0.0,0.0,0.0,0.0,0.0
1,drug_disease_nsaid_heart_failure,binary,3564,0.0,0.02441077441077441,3564,0.02441077441077441,0.1543207325780975,0.0,0.0,0.0,0.0,0.0
1,drug_disease_qt_baseline_risk,binary,3564,0.0,0.04489337822671156,3564,0.04489337822671156,0.20706994668011333,0.0,0.0,0.0,0.0,0.0
1,drug_disease_hepatic_liver_disease,binary,3564,0.0,0.037037037037037035,3564,0.037037037037037035,0.1888525745775105,0.0,0.0,0.0,0.0,0.0
1,drug_disease_anticoagulant_frailty,binary,3564,0.0,0.008417508417508417,3564,0.008417508417508417,0.09136002391390664,0.0,0.0,0.0,0.0,0.0
1,muscle_injury,binary,3564,0.0,0.02749719416386083,3564,0.02749719416386083,0.16352705732378287,0.0,0.0,0.0,0.0,0.0
1,lactate_accumulation,binary,3564,0.0,0.013468013468013467,3564,0.013468013468013467,0.11526762807154002,0.0,0.0,0.0,0.0,0.0
1,serotonin_toxicity,binary,3564,0.0,0.014029180695847363,3564,0.014029180695847363,0.11761106574149655,0.0,0.0,0.0,0.0,0.0
1,digoxin_toxicity,binary,3564,0.0,0.009820426487093154,3564,0.009820426487093154,0.09861027183161372,0.0,0.0,0.0,0.0,0.0
1,lithium_toxicity,binary,3564,0.0,0.007575757575757576,3564,0.007575757575757576,0.08670850865348179,0.0,0.0,0.0,0.0,0.0
1,Serotonin_syndrome,binary,3564,0.0,0.0025252525252525255,3564,0.0025252525252525255,0.050188401298868146,0.0,0.0,0.0,0.0,0.0
1,Rhabdomyolysis,binary,3564,0.0,0.001964085297418631,3564,0.001964085297418631,0.044274458397174025,0.0,0.0,0.0,0.0,0.0
1,Lactic_acidosis,binary,3564,0.0,0.004208754208754209,3564,0.004208754208754209,0.06473824678476009,0.0,0.0,0.0,0.0,0.0
2,age,continuous,3496,0.0,,3496,65.58715675057209,12.056779207892868,65.5,45.575,57.5,73.6,85.7
2,alcohol_use,binary,3496,0.0,0.13043478260869565,3496,0.13043478260869565,0.33678116053977536,0.0,0.0,0.0,0.0,1.0
2,baseline_alt_ast,continuous,3496,0.0,,3496,24.870652173913044,9.77702861766741,24.5,8.9,18.2,31.0,41.7
2,baseline_egfr,continuous,3496,0.0,,3496,74.48561212814646,19.607635274732818,74.9,41.375,61.6,87.7,106.7
2,baseline_mood_vulnerability,binary,3496,0.0,0.1072654462242563,3496,0.1072654462242563,0.3094504326553244,0.0,0.0,0.0,0.0,1.0
2,baseline_potassium,continuous,3496,0.0,,3496,4.266393020594966,0.357806299306121,4.26,3.69,4.02,4.51,4.86
2,baseline_qt_risk,binary,3496,0.0,0.06693363844393593,3496,0.06693363844393593,0.24990703569245984,0.0,0.0,0.0,0.0,1.0
2,baseline_sodium,continuous,3496,0.0,,3496,138.9533466819222,2.4808154549380013,139.0,134.8,137.2,140.7,142.9
2,ckd,binary,3496,0.0,0.08209382151029748,3496,0.08209382151029748,0.2745076064158021,0.0,0.0,0.0,0.0,1.0
2,depression_history,binary,3496,0.0,0.119279176201373,3496,0.119279176201373,0.3241167294758091,0.0,0.0,0.0,0.0,1.0
2,diabetes,binary,3496,0.0,0.17334096109839817,3496,0.17334096109839817,0.37854177088385077,0.0,0.0,0.0,0.0,1.0
2,frailty,binary,3496,0.0,0.03546910755148741,3496,0.03546910755148741,0.18496229334918085,0.0,0.0,0.0,0.0,0.0
2,heart_failure,binary,3496,0.0,0.07294050343249428,3496,0.07294050343249428,0.26003881708604304,0.0,0.0,0.0,0.0,1.0
2,infection,binary,3496,0.0,0.08609839816933638,3496,0.08609839816933638,0.2805092939672602,0.0,0.0,0.0,0.0,1.0
2,liver_disease,binary,3496,0.0,0.05491990846681922,3496,0.05491990846681922,0.2278238620531559,0.0,0.0,0.0,0.0,1.0
2,monitoring_intensity,continuous,3496,0.0,,3496,0.38985812356979405,0.19815976007204594,0.373,0.094,0.235,0.529,0.735
2,polypharmacy_burden,count,3496,0.0,,3496,4.911899313501144,2.237402119904943,5.0,2.0,3.0,6.0,9.0
2,sex_female,binary,3496,0.0,0.5394736842105263,3496,0.5394736842105263,0.49843939275988974,1.0,0.0,0.0,1.0,1.0
2,acei_arb,binary,3496,0.0,0.5823798627002288,3496,0.5823798627002288,0.4931668665081744,1.0,0.0,0.0,1.0,1.0
2,aminoglycoside,binary,3496,0.0,0.08438215102974829,3496,0.08438215102974829,0.27796007558162206,0.0,0.0,0.0,0.0,1.0
2,antibiotic_hepatic_risk,binary,3496,0.0,0.24056064073226543,3496,0.24056064073226543,0.4274239334229511,0.0,0.0,0.0,0.0,1.0
2,anticholinergic,binary,3496,0.0,0.17591533180778032,3496,0.17591533180778032,0.38074811600681474,0.0,0.0,0.0,0.0,1.0
2,anticoagulant,binary,3496,0.0,0.30463386727688785,3496,0.30463386727688785,0.4602521854210096,0.0,0.0,0.0,1.0,1.0
2,antiplatelet,binary,3496,0.0,0.3498283752860412,3496,0.3498283752860412,0.476915593297986,0.0,0.0,0.0,1.0,1.0
2,benzodiazepine,binary,3496,0.0,0.22797482837528604,3496,0.22797482837528604,0.41952628761800487,0.0,0.0,0.0,0.0,1.0
2,beta_blocker,binary,3496,0.0,0.3675629290617849,3496,0.3675629290617849,0.48214149607901013,0.0,0.0,0.0,1.0,1.0
2,contrast_agent,binary,3496,0.0,0.2202517162471396,3496,0.2202517162471396,0.4144163338206267,0.0,0.0,0.0,0.0,1.0
2,corticosteroid,binary,3496,0.0,0.21481693363844392,3496,0.21481693363844392,0.4106952868741256,0.0,0.0,0.0,0.0,1.0
2,diuretic,binary,3496,0.0,0.4945652173913043,3496,0.4945652173913043,0.4999704622655185,0.0,0.0,0.0,1.0,1.0
2,hepatotoxic_drug_A,binary,3496,0.0,0.12242562929061784,3496,0.12242562929061784,0.3277767450314529,0.0,0.0,0.0,0.0,1.0
2,herbal_exposure,binary,3496,0.0,0.17505720823798626,3496,0.17505720823798626,0.38001602871709056,0.0,0.0,0.0,0.0,1.0
2,nsaid,binary,3496,0.0,0.29147597254004576,3496,0.29147597254004576,0.4544422185183505,0.0,0.0,0.0,1.0,1.0
2,opioid,binary,3496,0.0,0.1945080091533181,3496,0.1945080091533181,0.39582147936731626,0.0,0.0,0.0,0.0,1.0
2,ppi,binary,3496,0.0,0.4181922196796339,3496,0.4181922196796339,0.493262087615757,0.0,0.0,0.0,1.0,1.0
2,qt_prolonging_drug,binary,3496,0.0,0.16676201372997712,3496,0.16676201372997712,0.3727632553065015,0.0,0.0,0.0,0.0,1.0
2,snri,binary,3496,0.0,0.1410183066361556,3496,0.1410183066361556,0.348040434187792,0.0,0.0,0.0,0.0,1.0
2,ssri,binary,3496,0.0,0.30348970251716245,3496,0.30348970251716245,0.45976483443517807,0.0,0.0,0.0,1.0,1.0
2,thiazide,binary,3496,0.0,0.21882151029748284,3496,0.21882151029748284,0.4134472843405934,0.0,0.0,0.0,0.0,1.0
2,valproate_like_drug,binary,3496,0.0,0.09324942791762014,3496,0.09324942791762014,0.29078165710831333,0.0,0.0,0.0,0.0,1.0
2,anticholinergic_burden,binary,3496,0.0,0.09267734553775744,3496,0.09267734553775744,0.28997974957198747,0.0,0.0,0.0,0.0,1.0
2,cardiac_repolarization_delay,binary,3496,0.0,0.19879862700228834,3496,0.19879862700228834,0.3990961449379,0.0,0.0,0.0,0.0,1.0
2,cholestatic_pattern,binary,3496,0.0,0.12299771167048056,3496,0.12299771167048056,0.328434581909862,0.0,0.0,0.0,0.0,1.0
2,cns_sedation,binary,3496,0.0,0.17505720823798626,3496,0.17505720823798626,0.38001602871709056,0.0,0.0,0.0,0.0,1.0
2,coagulation_impairment,binary,3496,0.0,0.17677345537757438,3496,0.17677345537757438,0.38147686804241104,0.0,0.0,0.0,0.0,1.0
2,electrolyte_disturbance,binary,3496,0.0,0.09210526315789473,3496,0.09210526315789473,0.2891744865241567,0.0,0.0,0.0,0.0,1.0
2,fatigue_pathway,binary,3496,0.0,0.10240274599542334,3496,0.10240274599542334,0.3031772148562952,0.0,0.0,0.0,0.0,1.0
